sat_id,norad_cat_id,norad_follow_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,is_frequency_violator,associated_satellites
APZD-5343-3708-9744-3445,39427.0,,TRITON-1,,satellites/delfi-next__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.145094Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LDFA-5547-3453-6167-7352,39428.0,,DELFI-N3XT,,satellites/DELFI-N3XT.jpg,alive,,,,,None,,[{'decoder': 'delfin3xt'}],2021-07-21T10:11:42.146499Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZFJP-4482-3637-6524-3782,39430.0,,GOMX 1,GATOSS,satellites/GOMX1_AutoE.jpeg,alive,,2013-11-21T00:00:00Z,,https://gomspace.com/gomx-1.aspx,None,DK,[],2022-04-25T16:31:47.908708Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LSAZ-0698-4857-0580-9788,39431.0,,BRITE-PL,LEM,satellites/BRITE-PL.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.149233Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EAJC-4988-4301-3837-9744,39432.0,,ICUBE-1,,satellites/ICUBE-1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.150500Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ISTU-1593-3487-2251-7574,39433.0,,HUMSAT-D,,satellites/humsat-d__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.151862Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZGDU-9244-7828-7079-5280,39436.0,,EAGLE 2,,satellites/50sat-eagle2.jpg,re-entered,2018-05-19T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.153214Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FVZE-6295-2194-3210-6337,39438.0,,VELOX-PII,,satellites/VeloxPII_Auto1.jpeg,alive,,,,,None,,[],2021-07-21T10:11:42.154637Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UESX-7919-5228-5020-3244,39439.0,,FIRST-MOVE,,satellites/First-MOVE.png,alive,,,,,None,,[],2021-07-21T10:11:42.155979Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MRQX-2618-0103-4345-3937,39440.0,,CUBEBUG-2,LO-74,satellites/cubebug-1__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.157355Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KUWT-6327-2943-5724-0911,39441.0,,NEE-02 Krysaor,,,alive,,2013-11-21T00:00:00Z,,,None,EC,[],2022-08-01T19:03:08.436437Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OTOF-8025-8953-4756-4779,39444.0,,FUNCUBE-1,AO-73,satellites/FUNCUBE-1.jpg,alive,,2013-11-21T00:00:00Z,,,None,,[],2023-01-03T04:24:21.296047Z,https://space.skyrocket.de/doc_sdat/funcube-1.htm,False,[]
JPSK-5862-0649-3000-0292,39445.0,,HINCUBE,,satellites/HINCUBE.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.161405Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AAXX-7141-8998-4196-8344,39446.0,,UWE-3,,satellites/uwe-1__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.162785Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PIQA-7850-4787-3437-4933,39463.0,,FIREBIRD-A,"FIREBIRD-1, FU1",satellites/FB_FU1and2.jpg,alive,,,,http://www.ssel.montana.edu/firebird.html,None,US,[],2021-07-21T10:11:42.164111Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FAPD-5101-4024-2322-5857,39464.0,,FIREBIRD-B,"FIREBIRD-2, FU2",satellites/FB_FU1and2_b0xID3I.jpg,alive,,,,http://www.ssel.montana.edu/firebird.html,None,US,[],2021-07-21T10:11:42.165504Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SSBD-3811-5706-8042-1219,39469.0,,MCUBED-2,,satellites/MCUBED-2.jpg,alive,,2013-12-05T00:00:00Z,,,None,,[{'decoder': 'mxl'}],2023-01-03T04:24:21.265086Z,https://www.jpl.nasa.gov/missions/m-cubed-cove-2,False,[]
IMUE-5672-2044-2610-5888,39471.0,,CP8,IPEX,satellites/CP8.png,alive,,,,https://www.polysat.org/launched,None,US,[],2021-07-21T10:11:42.169949Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FVRJ-8983-9120-1903-4578,39492.0,,AIST-1,RS-41,satellites/aist__1.jpg,alive,,2013-12-28T00:00:00Z,,,None,RU,[],2022-08-01T17:56:21.888479Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EGOY-0622-3973-5317-4250,39770.0,,SPROUT,,satellites/SPROUT.png,alive,,,,,None,,[],2021-07-21T10:11:42.175557Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RJRN-2264-7831-8205-7763,40012.0,,UNISAT-6,,satellites/unisat-6__1.jpg,alive,,,,,None,,[{'decoder': 'us6'}],2021-07-21T10:11:42.178263Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GPLA-1467-3987-8284-6460,40014.0,,BUGSAT-1,TITA,satellites/bugsat-1__1.jpg,alive,,2014-06-19T00:00:00Z,,,None,AR,[{'decoder': 'bugsat1'}],2022-04-25T16:21:43.295489Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KVVP-7917-6314-8782-3778,40021.0,,DUCHIFAT-1,,satellites/duchifat-1__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.183515Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YAQZ-5189-9885-8827-9333,40024.0,,NANOSATC-BR1,"NCBR-1
NCBR1",satellites/nanosat.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.186099Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GJDY-0208-2030-6329-7076,40025.0,,QB50P1,"EO 79, European-OSCAR 79, FUNcube 3, EO-79",satellites/qb50p1__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.188695Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VLOV-4213-3168-9454-2191,40030.0,,DTUSAT-2,,satellites/DTUSAT-2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.191271Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HHWQ-8145-7306-2252-6043,40032.0,,QB50P2,"EO 80, European-OSCAR 80, EO-80",satellites/qb50p2__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.192757Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UIYC-4491-1380-9406-8215,40042.0,,POLYITAN-1,,satellites/polyitan.jpg,alive,,,,,None,,[{'decoder': 'polyitan1'}],2021-07-21T10:11:42.194176Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XCTT-8747-8578-2256-0351,40043.0,,TIGRISAT,HNATIG,satellites/tigrisat__1.jpg,alive,,2014-06-19T00:00:00Z,,https://web.uniroma1.it/scuolaingegneriaaerospaziale/en/about-us/about-us,None,"IQ,IT",[],2022-12-30T10:54:02.315136Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZRIM-9073-8711-5268-6171,40054.0,,AISAT,,satellites/aisat__1.jpg,alive,,,,,None,DE,[],2022-08-01T18:42:08.943121Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GAVG-9414-7749-2985-8023,40055.0,,CANX-4,NLS 7.1,satellites/CANX-4.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.198320Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NNNU-2927-1621-5351-4273,40056.0,,CANX-5,NLS 7.2,satellites/CANX-4.5.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.199718Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MBWN-8482-2114-9688-9106,40057.0,,VELOX 1,,satellites/v1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.201082Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DZPB-0849-7335-4514-4452,40069.0,,METEOR M-2,,satellites/METEOR-M_2.jpg,alive,,2014-07-08T00:00:00Z,,,None,RU,[],2022-08-01T18:11:23.678460Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HKKU-3815-5674-8886-1697,40071.0,,DX1,DX-1,satellites/DX-1.png,alive,,,,,None,,[],2021-07-21T10:11:42.203786Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MYVF-9479-6273-3061-0441,40074.0,,UKUBE-1,,satellites/592-original.gif,alive,,,,,None,,[],2021-07-21T10:11:42.205124Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RAYV-6611-6544-4727-0745,40377.0,,FIREBIRD 3,FU3,satellites/Firebird_Auto3.jpeg,alive,,2015-01-31T00:00:00Z,,,None,US,[],2023-01-11T20:58:48.754322Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TOZF-2042-4137-8353-3737,40378.0,,FIREBIRD 4,FU4,satellites/firebird4.jpeg,alive,,,,,None,US,[],2023-01-11T20:59:04.410043Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LKOZ-5067-6870-4427-8883,40379.0,,GRIFEX,,satellites/IMG_6740-300x200.jpg,alive,,2015-01-31T00:00:00Z,,,None,US,[{'decoder': 'mxl'}],2022-05-01T12:07:50.501241Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
CFJB-2077-3855-6332-8459,40380.0,,EXOCUBE,,satellites/exocube__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.210712Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SJIQ-0619-1652-1315-6120,40654.0,,NO-84,PSATParkinsonSAT,satellites/psat__2.jpg,re-entered,2021-12-22T14:40:00Z,,,,None,,[{'decoder': 'ax25monitor'}],2022-03-13T07:36:22.377556Z,https://community.libre.space/t/no-84-no-really/9063,False,[]
KBEL-4970-7091-3600-7423,40655.0,,NO-83,BRICSat-P,satellites/bricsat-p__2.jpg,re-entered,2019-11-16T16:31:18Z,,,,None,,[],2021-07-21T10:11:42.213462Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BDAD-5123-3691-7989-4312,40661.0,,LIGHTSAIL-1,LIGHTSAIL-A,satellites/lightsail1.jpeg,re-entered,2015-06-14T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.214853Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LXTN-3112-4423-0306-4983,40719.0,,DEORBITSAIL,,satellites/DeorbitSail.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.216197Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FQAU-3569-6670-8687-3430,40897.0,,SERPENS,PY0ESA,satellites/SERPENS.jpg,re-entered,2016-03-27T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.217622Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PDYY-8479-0832-6941-1000,40900.0,,NUDT-PHONESAT,"CAS-3I
XW-2I",satellites/NUDT-PHONESAT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.218993Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UCZE-8814-2695-5595-6102,40903.0,,XW-2A,CAS-3A,satellites/CAS_3A_XW-2A.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.220312Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QORO-7015-0704-0536-9141,40904.0,,KAITUO 1A,,,alive,,,,,None,,[],2021-07-21T10:11:42.221642Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SRET-6574-7735-8405-8744,40905.0,,OBJECT G,,,alive,,,,,None,,[],2021-07-21T10:11:42.223043Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LEDR-0123-1783-1341-9342,40906.0,,XW-2C,CAS-3C,satellites/XW-2C.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.224440Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TPLI-0230-3137-9154-3991,40907.0,,XW-2D,CAS-3D,satellites/XW-2D_r2lRYTE.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.225904Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AHVS-7983-8710-8819-8034,40908.0,,LILACSAT 2,CAS-3H XW-2H,satellites/LILACSAT-2.jpg,alive,,2015-09-20T00:00:00Z,,http://lilacsat.hit.edu.cn/wp/?page_id=257,None,CN,[],2022-05-30T10:58:26.876032Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DTZR-4707-4114-9612-3004,40909.0,,XW-2E,CAS-3E,satellites/XW-2E.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.228678Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YWAV-5902-3690-5734-3273,40910.0,,XW-2F,CAS-3F,satellites/XW-2F.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.230002Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TZEC-4580-2722-6773-9216,40911.0,,XW-2B,CAS-3B,satellites/xw2b_small.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.231377Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MUJZ-6655-6182-7273-3855,40912.0,,KAITUO 1B,"CAS-3G
DCBB
XW-2G",,alive,,,,,None,,[],2021-07-21T10:11:42.232750Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XHVR-2136-6377-5531-7206,40926.0,,TIANWANG 1C,TW-1CNJFA-1,satellites/TIANWANG-1C.jpg,re-entered,2021-03-05T11:01:25Z,,,,None,,[],2022-02-28T19:54:26.170079Z,https://community.libre.space/t/auto-scheduler-suddenly-stopped-working/9023  and db also show a decade date: https://db.satnogs.org/satellite/XHVR-2136-6377-5531-7206,False,[]
ENOX-9963-2931-2366-2925,40927.0,,TIANWANG 1B,TW-1BNJUST-2,satellites/TIANWANG-1B.jpg,re-entered,2021-03-31T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.235515Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YQXC-7549-6593-3361-1643,40928.0,,TIANWANG 1A,TW-1AShangkeda-2SECM,satellites/TIANWANG-1A.jpg,re-entered,2022-12-30T00:00:00Z,,,,None,CN,[],2023-01-08T15:48:32.128580Z,space-track.org,False,[]
EEIT-0315-8565-1765-1994,40931.0,,LAPAN-A2,"ORARI
IO-86",satellites/LAPAN-A2_12tCGA2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.238086Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VWNC-0826-0031-1681-1741,40948.0,,AAUSAT 5,,satellites/AAUSAT-5_Pk2F5ul.png,re-entered,2016-03-15T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.239412Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZHBD-4002-1739-5947-4947,40949.0,,GOMX-3,,satellites/GOMX-3.jpg,re-entered,2016-10-18T00:00:00Z,,,,None,DK,[],2023-01-01T16:12:05.368245Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MGQA-3984-9891-9370-1393,40958.0,,LQSAT,,satellites/LQSAT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.242401Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JOWV-8609-6356-2064-8903,40959.0,,LINGQIAO VIDEO A,Jilin-1 SP-01,satellites/jilin-1-video-01__1.jpg,alive,,2015-10-07T04:13:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.243942Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KTME-4222-3825-6352-1307,40960.0,,LINGQIAO VIDEO B,Jilin-1 SP-02,satellites/jilin-1-video-01__1_htI6D3x.jpg,alive,,2015-10-07T04:13:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.245449Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RDIC-7328-2264-5570-1961,40961.0,,JILIN 1,Jilin-1 Guangxe-A (Jilin-1 Optical-A),satellites/jilin-1-optical-a__1.jpg,alive,,,,,CIOMP,CN,[],2021-07-21T10:11:42.246973Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VQGN-3314-0779-1450-1457,40967.0,,FOX-1A,AO-85,satellites/Fox-1A.png,alive,,2015-10-08T00:00:00Z,,,None,US,[{'decoder': 'fox'}],2022-04-25T16:31:47.938481Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
IGGV-1318-5974-9239-7350,40968.0,,BISONSAT,N7SKC,satellites/BISONSAT.jpg,alive,,2015-10-08T00:00:00Z,,https://cubesat.skc.edu/,None,US,[],2022-04-25T16:23:16.405420Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VTHG-6292-4004-9767-5017,41168.0,,ATHENOXAT 1,ATX1,satellites/athenoxat-1__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.251869Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GMGG-8364-0705-0161-3298,41170.0,,GALASSIA,,satellites/galassia__2.jpg,alive,,2015-12-16T00:00:00Z,,,None,SG,[],2023-01-11T20:58:44.574395Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DSGN-7978-0500-3017-5294,41171.0,,VELOX 2,VELOX2,satellites/VELOX-2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.255080Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YHMC-8015-3517-5780-3458,41313.0,,AGGIESAT 4,,satellites/AGGIESAT-4.jpg,re-entered,2018-03-12T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.256954Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VUBS-5290-2027-7355-7261,41338.0,,CHUBUSAT-2,JJ2YPN,satellites/chubusat-2__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.258726Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SNUE-9194-2671-9117-0557,41339.0,,CHUBUSAT-3,JJ2YPO,satellites/CHUBUSAT-3.jpg,alive,,2016-02-17T00:00:00Z,,http://www.frontier.phys.nagoya-u.ac.jp/en/chubusat/chubusat_satellite3.html,None,JP,[],2022-07-08T02:15:32.199673Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
VJOC-8812-6508-8111-4056,41340.0,,HORYU-IV,JG6YBW,satellites/horyu-4__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.262184Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SPNS-3514-9662-2262-1618,41458.0,,OUFTI-1,,satellites/OUFTI-1_p7CDjND.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.263891Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XSLX-3508-6230-4322-9880,41459.0,,E-ST@R-II,,satellites/E-STR-II_ENXTFuD.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.266760Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AISX-1350-2546-0237-2310,41460.0,,AAUSAT 4,,satellites/AAUSAT-4.jpg,alive,,,,,None,,[{'decoder': 'aausat4'}],2021-07-21T10:11:42.270771Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
IDEJ-3292-6865-3492-6224,41465.0,,AIST-2D,RS-48,satellites/AIST-2D.jpg,alive,,2016-04-28T00:00:00Z,,,None,RU,[],2022-08-01T17:14:33.436000Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
IBYN-3042-2919-8911-9803,41466.0,,SAMSAT-218D,,satellites/samsat_HBdzG9t.jpg,re-entered,2022-03-04T00:00:00Z,,,,None,,[],2022-08-09T16:03:03.797196Z,space-track.org,False,[]
GUIW-3026-5024-1966-8107,41474.0,,MINXSS,,satellites/wMaOsV6D.jpg,re-entered,2017-05-05T00:00:00Z,,,,None,,[{'decoder': 'minxss'}],2021-07-21T10:11:42.281901Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GDLR-0291-0571-9266-1580,41475.0,,CADRE,,satellites/CADRE.jpg,re-entered,2017-01-03T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.285304Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DEWF-1046-6893-9152-7508,41476.0,,STMSAT-1,,satellites/STMSAT-1.jpg,re-entered,2017-04-21T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.288584Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OISZ-4850-1941-2572-5984,41477.0,,NODES 2,,satellites/NODES-2_wnUSzDI.jpg,re-entered,2017-09-19T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.292357Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZYLW-8361-5577-4757-0706,41478.0,,NODES 1,,satellites/NODES-1.jpg,re-entered,2017-09-23T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.296132Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WNZE-1061-4511-0110-9001,41557.0,,ÑuSat 1,"FRESCO, LO-87, NuSat 1, LUSEX, NewSat 1",satellites/NUSAT-1_iNMftIO.jpg,alive,,2016-05-30T00:00:00Z,,http://lusex.org.ar/,None,AR,[],2023-01-01T16:18:33.130395Z,http://lusex.org.ar/,False,[]
WPPP-5073-6177-3453-1599,41558.0,,NUSAT 2,BATATA,satellites/NUSAT-2.jpeg,alive,,2016-05-30T00:00:00Z,,,None,AR,[],2023-01-01T16:18:43.210493Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DGSA-9341-1205-9804-9517,41599.0,,CARTOSAT-2C,,satellites/cartosat-2c-2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.305169Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NIOX-2801-2640-1045-2883,41600.0,,SATHYABAMASAT,,satellites/SATHYABAMASAT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.308047Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BLNH-6149-6607-6959-8042,41603.0,,LAPAN-A3,"LISat, LAPAN-A3/IPB",satellites/lapan-a3__1.jpg,alive,,2016-06-22T00:00:00Z,,,None,ID,[],2022-07-31T19:32:32.550055Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JTIF-3701-4694-2586-3120,41604.0,,BIROS,,satellites/BIROS.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.313951Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NDDG-3248-5025-3295-9667,41607.0,,SWAYAM,,satellites/SWAYAM.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.316818Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BKDW-6357-9452-1063-8425,41619.0,,BEESAT-4,DP0BEH,satellites/BEESAT-4.jpg,alive,,2016-06-22T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_4/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.319541Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TDJT-5289-7835-4586-0378,41732.0,,3CAT-2,,satellites/3cat-2__2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.322280Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BVPV-2085-0638-3310-5387,41783.0,,PRATHAM,,satellites/PRATHAM.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.324985Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UPOC-3374-7750-1640-6748,41789.0,,ALSAT 1N,AlSat-Nano,satellites/ALSAT-1N.png,alive,,,,,None,,[{'decoder': 'alsat1n'}],2021-07-21T10:11:42.327720Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WMGA-3000-1529-8035-2634,41847.0,,CAS-2T & KS-1Q,OBJECT E,satellites/cas-2t-145-435-mhz-fm-transponder-cubesat.jpg,alive,,,,,None,,[],2021-11-16T19:06:13.603882Z,https://community.libre.space/t/cz-11-41847-at-435-710mhz/8642,False,['TXHE-0454-6930-2261-2648']
ATQK-6596-4093-8198-8140,41895.0,,STARS-C,,satellites/stars-c.jpg,re-entered,2018-03-03T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.333433Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZNNV-2635-7584-6487-5519,41909.0,,BY70-1,,satellites/by70-1__1.jpg,re-entered,2017-02-18T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.336080Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AKDJ-7917-0135-2065-0067,41914.0,,JILIN-1-03,Jilin-1 SP-03 Shipin-03 Video-03,satellites/jilin-1-video-03__1.jpg,alive,,2017-01-09T04:11:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.338565Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BDQK-1293-6559-5114-9974,41915.0,,KAIDUN-1,CATON-1 凯盾一号,satellites/KAIDUN-1.jpg,alive,,2017-01-09T00:00:00Z,,http://www.catonglobal.cc/news_detail.php?id=35&class_id=8,None,CN,[],2022-05-30T10:58:26.894504Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RDAQ-4317-6499-1122-1683,41930.0,,FREEDOM,,satellites/freedom_2SfeDZn.jpg,re-entered,2017-02-05T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.343437Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GGHQ-0045-3828-5421-2006,41931.0,,TANCREDO-1,,satellites/waseda.jpg,re-entered,2017-10-18T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.345760Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YZSP-2986-3329-8596-1356,41932.0,,ITF-2,,satellites/itf-2_rtUjYD0.jpg,re-entered,,,,,None,,[],2021-07-21T10:11:42.347867Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DAPE-7947-8127-1321-0742,41933.0,,WASEDA-SAT3,,satellites/egg.jpg,re-entered,2018-10-06T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.349935Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EAAO-8745-7217-6703-0963,41934.0,,EGG,,satellites/tupod.jpg,re-entered,2017-05-15T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.352034Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NFQJ-3321-9747-8579-9505,41935.0,,AOBA-VELOX 3,AOBA-VeloxIII,satellites/aoba.jpg,re-entered,2018-11-01T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.354163Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GTOO-9256-7621-8163-6435,41948.0,,CARTOSAT 2D,,satellites/cartosat-2__1.jpg,alive,,2017-02-15T00:00:00Z,,,ISRO,IN,[],2021-10-12T07:22:46.911653Z,VK5Q1 and SV1QVE survey,False,[]
SVPP-9764-1942-2462-5319,42017.0,,NAYIF-1,"EO-88, FUNCUBE-5",satellites/NAYIF-1.jpg,alive,,2017-02-15T00:00:00Z,,https://www.mbrsc.ae/satellite-programme/nayif-1,None,AE,[],2022-04-25T16:32:26.999951Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LFPS-5167-1276-5886-5665,42018.0,,FLOCK 3P-23,,,alive,,,,,None,,[],2021-07-21T10:11:42.360439Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TBAT-2500-7857-8558-4608,42700.0,,SOMP2,"DE02
ON02DE",satellites/SOMP-2.jpg,re-entered,,,,,None,,[],2021-07-21T10:11:42.362539Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KAYD-6826-9650-6277-6779,42701.0,,HAVELSAT,"TR02
ON02TR",satellites/Havelsat1.jpg,re-entered,,,,,None,,[],2021-07-21T10:11:42.365073Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AMQV-8272-4458-8097-5541,42702.0,,COLUMBIA,"US04
ON04US",,re-entered,2018-03-07T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.367535Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
UQOW-0891-3949-6041-9698,42706.0,,PHOENIX,"TW01
ON01TW",,re-entered,2019-05-23T19:04:33Z,,,,None,,[],2021-07-21T10:11:42.369545Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
